"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1630,50.2,50.2,49.8,"Glarus Nord GL","Glarus Nord (GL)","Glarus Nord GL","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Glarus Nord haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Glarus Nord ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Les citoyens de Glarus Nord acceptent avec 50,2 pour cent de oui la nouvelle modification de la loi Covid-19. Glarus Nord a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Con il 50,2 percento di ""sì"", i cittadini del comune di Glarus Nord hanno accolto la legge COVID-19. A Glarus Nord le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1631,51.2,51.2,48.8,"Glarus Süd GL","Glarus Süd (GL)","Glarus Süd GL","51,2 Prozent der Stimmbürgerinnen und Stimmbürger von Glarus Süd haben für die Änderung des Covid-19-Gesetzes gestimmt. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Glarus Süd ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","A Glarus Süd, les citoyens disent oui à  51,2 pour cent à la nouvelle modification de la loi Covid-19. Glarus Süd a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Nel comune di Glarus Süd la legge COVID-19 è stata approvata con il 51,2 percento dei voti. A Glarus Süd le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1632,61,61,39,"Glarus GL","Glaris (GL)","Glarona GL","Glarus hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 1'852 Ja zu 1'184 Nein. Das entspricht einem Ja-Stimmen-Anteil von 61 Prozent. Damit hat Glarus alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 61 pour cent de oui à Glaris. Glaris a approuvé les trois votations concernant la loi Covid.","Da Glarona è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 61 percento dei voti. A Glarona la legge Covid è stata approvata in tutte e tre le votazioni."
2901,50,0,0,"Gächlingen SH","Gächlingen (SH)","Gächlingen SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2903,50,0,0,"Löhningen SH","Löhningen (SH)","Löhningen SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2904,50,0,0,"Neunkirch SH","Neunkirch (SH)","Neunkirch SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2914,50,0,0,"Büttenhardt SH","Büttenhardt (SH)","Büttenhardt SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2915,50,0,0,"Dörflingen SH","Dörflingen (SH)","Dörflingen SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2917,50,0,0,"Lohn SH","Lohn (SH)","Lohn SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2919,50,0,0,"Stetten SH","Stetten (SH)","Stetten SH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
