"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
111,70.1,70.1,29.9,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Bäretswil hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 70,1 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 70,1 pour cent de oui à Bäretswil.","Da Bäretswil è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 70,1 percento dei voti."
112,77.1,77.1,22.9,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Bubikon hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 77,1 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 77,1 pour cent de oui à Bubikon.","Da Bubikon è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 77,1 percento dei voti."
113,76.4,76.4,23.6,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","76,4 Prozent der Stimmbürgerinnen und Stimmbürger in Dürnten haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Dürnten acceptent avec 76,4 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 76,4 percento di ""sì"", i cittadini del comune di Dürnten hanno accolto l'imposizione minima OCSE/G20."
114,62.2,62.2,37.8,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Mit 499 Ja zu 303 Nein hat sich Fischenthal für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 62,2 Prozent.","Fischenthal dit oui à 62,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Fischenthal: i cittadini hanno approvato il testo con il 62,2 percento dei voti."
115,77.1,77.1,22.9,"Gossau ZH","Gossau (ZH)","Gossau ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Gossau ZH. Die Gemeinde hat Vorlage mit 77,1 Prozent der Stimmen angenommen.","Les habitants de Gossau (ZH) soutiennent à 77,1 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Gossau ZH i cittadini hanno accolto, con il 77,1 percento dei voti, l'imposizione minima OCSE/G20."
116,72.8,72.8,27.2,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Grüningen. Die Gemeinde hat Vorlage mit 72,8 Prozent der Stimmen angenommen.","Les habitants de Grüningen soutiennent à 72,8 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Grüningen i cittadini hanno accolto, con il 72,8 percento dei voti, l'imposizione minima OCSE/G20."
117,77.9,77.9,22.1,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","77,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Hinwil, les habitants disent oui à  77,9 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Hinwil l'imposizione minima OCSE/G20 è stata approvata con il 77,9 percento dei voti."
118,74.4,74.4,25.6,"Rüti ZH","Rüti (ZH)","Rüti ZH","Die Umsetzung der OECD-Mindeststeuer ist in Rüti ZH mit 74,4 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Rüti (ZH) par 74,4 pour cent des votants.","I cittadini di Rüti ZH si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 74,4 percento dei voti."
119,79.4,79.4,20.6,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Seegräben. Die Gemeinde hat Vorlage mit 79,4 Prozent der Stimmen angenommen.","Les habitants de Seegräben soutiennent à 79,4 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Seegräben i cittadini hanno accolto, con il 79,4 percento dei voti, l'imposizione minima OCSE/G20."
120,70.8,70.8,29.2,"Wald ZH","Wald (ZH)","Wald ZH","70,8 Prozent der Stimmbürgerinnen und Stimmbürger in Wald ZH haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Wald (ZH) acceptent avec 70,8 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 70,8 percento di ""sì"", i cittadini del comune di Wald ZH hanno accolto l'imposizione minima OCSE/G20."
121,76.6,76.6,23.4,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Die Umsetzung der OECD-Mindeststeuer ist in Wetzikon ZH mit 76,6 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Wetzikon (ZH) par 76,6 pour cent des votants.","I cittadini di Wetzikon ZH si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 76,6 percento dei voti."
172,82.3,82.3,17.7,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","82,3 Prozent der Stimmbürgerinnen und Stimmbürger in Fehraltorf haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Fehraltorf acceptent avec 82,3 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 82,3 percento di ""sì"", i cittadini del comune di Fehraltorf hanno accolto l'imposizione minima OCSE/G20."
173,76.3,76.3,23.7,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","76,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hittnau haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Hittnau, les habitants disent oui à  76,3 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Hittnau l'imposizione minima OCSE/G20 è stata approvata con il 76,3 percento dei voti."
