"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,42.9,42.9,57.1,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","Egerkingen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 57,1 Prozent abgelehnt. Egerkingen hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2402,43.2,43.2,56.8,"Härkingen SO","Härkingen (SO)","Härkingen SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Härkingen. 56,8 Prozent haben sie verworfen. Härkingen hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2403,46.7,46.7,53.3,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","Kestenholz hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 53,3 Prozent abgelehnt. Kestenholz hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2404,46.1,46.1,53.9,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Neuendorf. 53,9 Prozent haben sie verworfen. Neuendorf hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2405,39.7,39.7,60.3,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Niederbuchsiten. 60,3 Prozent haben sie verworfen. Niederbuchsiten hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2406,42.4,42.4,57.6,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Oberbuchsiten. 57,6 Prozent haben sie verworfen. Oberbuchsiten hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2407,44.2,44.2,55.8,"Oensingen SO","Oensingen (SO)","Oensingen SO","Oensingen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 55,8 Prozent abgelehnt. Oensingen hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2408,41.8,41.8,58.2,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Wolfwil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 58,2 Prozent abgelehnt. Wolfwil hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2421,48.5,48.5,51.5,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","Aedermannsdorf hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 51,5 Prozent abgelehnt. Aedermannsdorf hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
2422,47.5,47.5,52.5,"Balsthal SO","Balsthal (SO)","Balsthal SO","Balsthal hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 52,5 Prozent abgelehnt. Balsthal hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat.","NA NA","NA NA"
